지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),평균 전운량(1/10),안개 계속시간(hr),일 미세먼지 농도(㎍/㎥)
264,함양군,2011-07-13,21.6,27.4,3.0,0.3,96.8,,,,
264,함양군,2011-07-14,22.6,27.4,7.0,0.5,93.8,,,,
264,함양군,2011-07-15,22.2,31.8,1.5,0.5,87.9,,,,
264,함양군,2011-07-16,21.9,32.2,,0.5,87.3,,,,
264,함양군,2011-07-17,21.9,32.6,,0.6,82.0,,,,
264,함양군,2011-07-18,22.2,32.1,,1.5,76.1,,,,
264,함양군,2011-07-19,22.9,32.4,,1.6,65.5,,,,
264,함양군,2011-07-20,21.4,34.1,,0.4,71.9,,,,
264,함양군,2011-07-21,21.9,30.2,2.0,0.8,83.5,,,,
264,함양군,2011-07-22,20.7,26.2,2.0,0.5,91.6,,,,
264,함양군,2011-07-23,21.7,31.6,1.0,0.6,82.5,,,,
264,함양군,2011-07-24,22.1,26.7,4.0,0.3,94.0,,,,
264,함양군,2011-07-25,20.8,29.8,,0.9,82.0,,,,
264,함양군,2011-07-26,20.6,28.0,8.0,0.5,93.5,,,,
264,함양군,2011-07-27,22.9,30.0,15.0,0.6,94.1,,,,
264,함양군,2011-07-28,21.8,31.4,0.0,0.8,87.1,,,,
264,함양군,2011-07-29,21.7,31.8,0.5,1.1,83.8,,,,
264,함양군,2011-07-30,22.0,33.1,,1.0,80.5,,,,
264,함양군,2011-07-31,23.2,31.5,0.1,0.8,85.5,,,,
264,함양군,2011-08-01,23.7,29.1,19.5,1.3,90.6,,,,
264,함양군,2011-08-02,23.5,30.8,,1.3,86.0,,,,
264,함양군,2011-08-03,23.3,31.4,0.2,0.9,83.8,,,,
264,함양군,2011-08-04,22.7,33.3,,0.7,81.8,,,,
264,함양군,2011-08-05,22.6,33.5,,0.9,76.0,,,,
264,함양군,2011-08-06,23.1,30.8,15.5,0.7,87.5,,,,
264,함양군,2011-08-07,24.6,28.1,162.5,2.5,84.5,,,,
264,함양군,2011-08-08,21.6,32.0,37.0,1.8,73.8,,,,
264,함양군,2011-08-09,21.5,26.5,38.5,0.3,96.1,,,,
264,함양군,2011-08-10,22.1,29.2,9.0,0.6,93.9,,,,
264,함양군,2011-08-11,23.0,31.3,13.0,0.8,89.8,,,,
264,함양군,2011-08-12,22.6,32.2,,0.4,89.1,,,,
264,함양군,2011-08-13,21.8,29.5,0.0,0.8,86.6,,,,
264,함양군,2011-08-14,22.4,31.1,13.0,0.4,88.6,,,,
264,함양군,2011-08-15,21.1,30.3,,0.9,84.4,,,,
264,함양군,2011-08-16,22.2,31.6,,0.6,85.5,,,,
264,함양군,2011-08-17,24.8,30.3,0.0,0.7,86.4,,,,
264,함양군,2011-08-18,22.6,30.1,,1.6,80.5,,,,
264,함양군,2011-08-19,19.5,23.9,5.5,0.3,93.9,,,,
264,함양군,2011-08-20,17.9,20.3,31.0,0.2,95.9,,,,
264,함양군,2011-08-21,16.8,27.7,0.5,0.3,78.6,,,,
264,함양군,2011-08-22,17.2,21.7,3.0,0.2,94.3,,,,
264,함양군,2011-08-23,16.7,22.6,0.2,0.4,92.6,,,,
264,함양군,2011-08-24,18.0,24.4,2.0,0.1,94.9,,,,
264,함양군,2011-08-25,19.5,27.1,0.1,0.5,85.4,,,,
264,함양군,2011-08-26,19.4,28.1,0.1,0.5,83.3,,,,
264,함양군,2011-08-27,21.8,27.4,1.5,0.3,91.3,,,,
264,함양군,2011-08-28,19.3,30.3,,0.6,76.1,,,,
264,함양군,2011-08-29,20.9,31.9,,0.5,77.0,,,,
264,함양군,2011-08-30,21.8,32.3,0.0,0.5,76.8,,,,
264,함양군,2011-08-31,22.3,33.5,3.5,0.5,78.9,,,,
264,함양군,2011-09-01,20.7,34.0,,0.5,70.6,,,,
264,함양군,2011-09-02,18.1,32.2,,0.7,74.3,,,,
264,함양군,2011-09-03,18.2,30.5,,1.0,70.9,,,,
264,함양군,2011-09-04,16.8,28.4,1.0,0.3,76.1,,,,
264,함양군,2011-09-05,18.0,30.4,,0.8,72.3,,,,
264,함양군,2011-09-06,14.4,28.6,,1.5,72.5,,,,
264,함양군,2011-09-07,9.7,30.1,,0.6,72.5,,,,
264,함양군,2011-09-08,17.4,26.4,0.0,0.3,79.4,,,,
264,함양군,2011-09-09,18.7,28.2,2.0,0.5,80.4,,,,
264,함양군,2011-09-10,18.3,19.8,12.0,0.5,96.0,,,,
264,함양군,2011-09-11,18.8,25.8,3.0,0.4,92.5,,,,
264,함양군,2011-09-12,21.4,30.3,1.0,0.4,,,,,
264,함양군,2011-09-13,21.4,30.6,,0.5,,,,,
264,함양군,2011-09-14,19.5,32.2,,0.4,,,,,
264,함양군,2011-09-15,18.9,31.8,,0.4,84.1,,,,
264,함양군,2011-09-16,18.4,32.8,,0.3,79.5,,,,
264,함양군,2011-09-17,20.1,32.0,0.1,0.8,80.0,,,,
264,함양군,2011-09-18,17.9,29.7,4.0,0.7,85.8,,,,
264,함양군,2011-09-19,15.4,20.7,1.5,1.3,76.1,,,,
264,함양군,2011-09-20,11.6,19.5,,1.3,76.0,,,,
264,함양군,2011-09-21,9.2,22.9,,0.8,74.1,,,,
264,함양군,2011-09-22,7.5,23.8,,0.8,71.0,,,,
264,함양군,2011-09-23,7.4,26.3,,0.5,72.9,,,,
264,함양군,2011-09-24,8.5,25.3,,0.2,80.5,,,,
264,함양군,2011-09-25,9.7,25.2,,0.2,81.0,,,,
264,함양군,2011-09-26,9.4,26.2,,0.4,77.6,,,,
264,함양군,2011-09-27,6.2,26.1,,0.7,78.9,,,,
264,함양군,2011-09-28,12.3,23.3,,0.3,85.3,,,,
264,함양군,2011-09-29,14.7,21.5,8.0,0.3,94.4,,,,
264,함양군,2011-09-30,12.0,23.1,0.1,3.0,59.4,,,,
264,함양군,2011-10-01,8.2,20.0,,2.1,68.0,,,,
264,함양군,2011-10-02,6.1,19.1,,1.0,71.3,,,,
264,함양군,2011-10-03,3.1,20.4,,0.4,73.8,,,,
264,함양군,2011-10-04,2.3,22.3,,0.4,78.3,,,,
264,함양군,2011-10-05,8.8,23.8,,0.5,72.8,,,,
264,함양군,2011-10-06,7.8,21.0,,2.4,70.5,,,,
264,함양군,2011-10-07,4.1,23.5,,0.7,73.3,,,,
264,함양군,2011-10-08,4.9,24.0,,0.2,79.1,,,,
264,함양군,2011-10-09,5.4,23.4,,0.1,82.8,,,,
264,함양군,2011-10-10,7.8,26.5,,0.4,79.8,,,,
264,함양군,2011-10-11,8.2,26.5,,0.7,74.4,,,,
264,함양군,2011-10-12,4.9,23.1,,0.2,78.8,,,,
264,함양군,2011-10-13,10.4,25.6,,0.4,72.9,,,,
264,함양군,2011-10-14,11.4,16.3,7.5,0.2,93.5,,,,
264,함양군,2011-10-15,11.0,21.9,4.5,2.4,75.6,,,,
264,함양군,2011-10-16,12.0,19.5,,2.9,61.9,,,,
264,함양군,2011-10-17,8.0,20.3,,2.4,57.4,,,,
264,함양군,2011-10-18,0.8,20.4,,0.5,70.1,,,,
264,함양군,2011-10-19,0.7,21.7,,0.6,80.1,,,,
264,함양군,2011-10-20,5.3,21.4,,0.4,81.6,,,,
264,함양군,2011-10-21,10.1,16.6,11.0,0.1,91.8,,,,
264,함양군,2011-10-22,8.9,19.0,37.0,0.6,90.6,,,,
264,함양군,2011-10-23,8.1,18.1,,0.2,90.5,,,,
264,함양군,2011-10-24,10.6,15.6,2.0,1.5,86.1,,,,
264,함양군,2011-10-25,1.3,14.7,,2.9,50.5,,,,
264,함양군,2011-10-26,-1.9,18.3,,0.2,74.5,,,,
264,함양군,2011-10-27,-0.4,20.0,,0.4,82.9,,,,
264,함양군,2011-10-28,4.5,21.0,,0.3,82.9,,,,
264,함양군,2011-10-29,7.0,20.0,0.0,0.1,84.9,,,,
264,함양군,2011-10-30,8.9,22.5,,0.4,81.5,,,,
264,함양군,2011-10-31,6.0,20.9,,0.5,75.5,,,,
264,함양군,2011-11-01,5.0,21.9,,0.7,80.1,,,,
264,함양군,2011-11-02,11.6,18.1,1.5,0.1,94.8,,,,
264,함양군,2011-11-03,13.6,24.6,,0.2,91.8,,,,
264,함양군,2011-11-04,12.3,24.6,0.4,0.8,81.6,,,,
264,함양군,2011-11-05,16.4,26.2,34.0,0.7,84.4,,,,
264,함양군,2011-11-06,15.8,19.1,29.5,0.2,95.3,,,,
264,함양군,2011-11-07,14.7,21.5,0.5,0.4,87.5,,,,
264,함양군,2011-11-08,12.2,19.2,3.5,0.8,85.9,,,,
264,함양군,2011-11-09,12.0,16.2,,0.6,87.5,,,,
264,함양군,2011-11-10,10.8,15.9,,0.7,80.5,,,,
264,함양군,2011-11-11,7.3,18.0,1.0,0.3,86.0,,,,
264,함양군,2011-11-12,6.2,16.7,,1.7,78.4,,,,
264,함양군,2011-11-13,4.9,16.9,,1.7,74.4,,,,
264,함양군,2011-11-14,2.2,14.2,,2.5,60.9,,,,
264,함양군,2011-11-15,-0.5,15.6,,0.5,71.5,,,,
264,함양군,2011-11-16,-2.1,17.4,,0.2,71.3,,,,
264,함양군,2011-11-17,3.0,15.4,2.5,1.4,78.5,,,,
264,함양군,2011-11-18,10.8,15.8,22.0,0.2,94.9,,,,
264,함양군,2011-11-19,7.4,17.2,8.0,3.1,82.6,,,,
264,함양군,2011-11-20,1.7,7.6,,3.8,47.6,,,,
264,함양군,2011-11-21,-2.9,9.5,,1.7,63.3,,,,
264,함양군,2011-11-22,-4.8,9.8,0.0,0.1,73.4,,,,
264,함양군,2011-11-23,2.9,10.8,5.5,3.4,78.3,,,,
264,함양군,2011-11-24,-2.7,6.9,,3.3,54.9,,,,
264,함양군,2011-11-25,-3.9,9.9,,0.8,77.9,,,,
264,함양군,2011-11-26,-4.1,13.1,,0.1,81.4,,,,
264,함양군,2011-11-27,-0.5,19.6,,0.2,84.8,,,,
264,함양군,2011-11-28,3.1,16.7,0.0,0.1,91.6,,,,
264,함양군,2011-11-29,8.1,17.7,,0.2,92.8,,,,
264,함양군,2011-11-30,4.2,12.2,24.5,1.0,94.4,,,,
264,함양군,2011-12-01,3.5,7.0,4.0,0.6,89.5,,,,
264,함양군,2011-12-02,0.4,9.8,1.0,0.5,87.3,,,,
264,함양군,2011-12-03,1.7,11.3,1.0,1.9,76.1,,,,
264,함양군,2011-12-04,0.1,9.7,,2.7,71.0,,,,
264,함양군,2011-12-05,-3.5,11.2,,0.5,62.4,,,,
264,함양군,2011-12-06,0.3,10.5,0.1,1.1,69.0,,,,
264,함양군,2011-12-07,1.0,10.9,,0.7,67.9,,,,
264,함양군,2011-12-08,0.1,7.4,,2.7,62.6,,,,
264,함양군,2011-12-09,-2.1,3.3,,3.1,59.3,,,,
264,함양군,2011-12-10,-5.8,2.7,0.0,2.8,68.5,,,,
264,함양군,2011-12-11,2.2,6.6,,3.6,63.9,,,,
264,함양군,2011-12-12,-2.1,9.5,,1.5,73.6,,,,
264,함양군,2011-12-13,-6.2,11.6,,0.1,72.1,,,,
264,함양군,2011-12-14,-6.4,12.1,0.0,1.5,71.4,,,,
264,함양군,2011-12-15,-5.6,7.5,,3.2,47.6,,,,
264,함양군,2011-12-16,-6.7,1.0,,2.7,56.1,,,,
264,함양군,2011-12-17,-5.1,3.0,,3.8,59.1,,,,
264,함양군,2011-12-18,-2.8,5.4,,2.0,69.1,,,,
264,함양군,2011-12-19,-7.4,5.8,,1.5,66.6,,,,
264,함양군,2011-12-20,-6.1,7.0,,1.0,64.3,,,,
264,함양군,2011-12-21,-4.5,6.4,,1.6,71.8,,,,
264,함양군,2011-12-22,-5.5,4.2,0.0,4.0,45.9,,,,
264,함양군,2011-12-23,-8.8,1.1,,2.4,44.1,,,,
264,함양군,2011-12-24,-9.0,2.9,0.2,2.7,62.0,0.3,,,
264,함양군,2011-12-25,-5.1,1.4,,4.1,48.6,,,,
264,함양군,2011-12-26,-8.3,1.5,,2.2,47.0,,,,
264,함양군,2011-12-27,-10.6,6.4,,0.4,50.0,,,,
264,함양군,2011-12-28,-7.9,7.5,,0.1,66.6,,,,
264,함양군,2011-12-29,-6.8,6.3,,1.7,73.5,,,,
264,함양군,2011-12-30,-10.2,6.6,,0.6,71.8,,,,
264,함양군,2011-12-31,-11.4,5.0,,1.3,70.3,,,,
264,함양군,2012-01-01,-3.5,4.2,0.0,3.2,65.9,,,,
264,함양군,2012-01-02,-9.2,3.0,,2.2,68.0,,,,
264,함양군,2012-01-03,-3.1,3.8,1.0,2.7,68.8,2.1,,,
264,함양군,2012-01-04,-4.4,0.1,0.3,3.5,61.0,0.5,,,
264,함양군,2012-01-05,-9.9,2.7,,2.2,69.0,,,,
264,함양군,2012-01-06,-10.8,5.2,,1.5,74.6,,,,
264,함양군,2012-01-07,-11.3,5.8,,0.4,70.0,,,,
264,함양군,2012-01-08,-11.5,7.0,,1.3,58.3,,,,
264,함양군,2012-01-09,-4.7,5.8,,1.7,67.1,,,,
264,함양군,2012-01-10,-4.6,4.9,,2.7,60.6,,,,
264,함양군,2012-01-11,-9.5,1.6,,2.8,48.1,,,,
264,함양군,2012-01-12,-10.5,2.6,0.0,3.0,60.4,,,,
264,함양군,2012-01-13,-4.4,5.4,,2.5,65.0,,,,
264,함양군,2012-01-14,-8.3,6.2,,1.2,49.8,,,,
264,함양군,2012-01-15,-5.3,7.0,,0.6,58.4,,,,
264,함양군,2012-01-16,-4.2,7.2,0.0,0.3,72.6,,,,
264,함양군,2012-01-17,-2.8,9.5,0.0,0.2,84.6,,,,
264,함양군,2012-01-18,-3.5,8.0,0.5,0.1,84.5,,,,
264,함양군,2012-01-19,2.6,5.8,4.5,0.6,94.0,,,,
264,함양군,2012-01-20,3.8,9.4,0.1,1.1,79.1,,,,
264,함양군,2012-01-21,2.6,6.6,2.0,0.5,89.6,,,,
264,함양군,2012-01-22,-6.1,3.9,,4.0,59.9,,,,
264,함양군,2012-01-23,-8.7,-1.3,,3.7,49.3,,,,
264,함양군,2012-01-24,-10.6,-1.1,,0.9,69.8,,,,
264,함양군,2012-01-25,-10.2,-1.6,0.0,2.8,61.6,,,,
264,함양군,2012-01-26,-13.0,3.2,0.0,1.3,70.0,,,,
264,함양군,2012-01-27,-3.0,5.6,0.0,1.2,76.6,,,,
264,함양군,2012-01-28,-4.8,7.7,,0.7,51.3,,,,
264,함양군,2012-01-29,-7.7,6.3,,1.0,48.4,,,,
264,함양군,2012-01-30,-8.2,3.7,,2.5,31.5,,,,
264,함양군,2012-01-31,-10.8,3.8,3.5,1.1,72.0,1.2,,,
264,함양군,2012-02-01,-8.8,2.5,0.0,5.1,60.3,,,,
264,함양군,2012-02-02,-11.3,-3.8,,4.0,50.9,,,,
264,함양군,2012-02-03,-11.2,0.8,,2.6,58.9,,,,
264,함양군,2012-02-04,-6.2,4.0,0.0,2.5,68.0,,,,
264,함양군,2012-02-05,-7.4,6.2,,0.2,76.6,,,,
264,함양군,2012-02-06,-6.4,3.8,0.5,0.0,90.6,,,,
264,함양군,2012-02-07,-7.9,3.6,0.0,4.7,55.0,,,,
264,함양군,2012-02-08,-11.5,-1.8,0.4,2.8,61.3,0.8,,,
264,함양군,2012-02-09,-8.5,1.5,0.0,3.0,54.4,,,,
264,함양군,2012-02-10,-7.6,4.2,,2.3,60.0,,,,
264,함양군,2012-02-11,-7.2,5.8,,2.1,43.0,,,,
264,함양군,2012-02-12,-10.7,9.0,,0.3,50.3,,,,
264,함양군,2012-02-13,0.3,5.5,,0.2,58.0,,,,
264,함양군,2012-02-14,-0.4,9.1,4.5,0.4,88.8,,,,
264,함양군,2012-02-15,-0.6,9.5,,1.8,51.3,,,,
264,함양군,2012-02-16,-1.6,5.4,,3.7,34.1,,,,
264,함양군,2012-02-17,-4.8,0.1,,4.0,49.4,,,,
264,함양군,2012-02-18,-7.2,-0.2,,3.2,48.5,,,,
264,함양군,2012-02-19,-8.0,3.4,,3.0,51.8,,,,
264,함양군,2012-02-20,-11.2,8.7,,0.9,53.5,,,,
264,함양군,2012-02-21,-7.9,5.6,1.2,0.4,74.8,2.9,,,
264,함양군,2012-02-22,-1.2,8.3,,0.4,87.9,,,,
264,함양군,2012-02-23,1.2,14.0,,1.6,69.6,,,,
264,함양군,2012-02-24,-2.0,9.1,,0.6,70.1,,,,
264,함양군,2012-02-25,-0.7,5.5,0.2,2.7,67.9,,,,
264,함양군,2012-02-26,-2.0,6.4,,1.7,52.6,,,,
264,함양군,2012-02-27,-8.2,9.4,,0.6,49.8,,,,
264,함양군,2012-02-28,-5.9,6.4,1.0,0.4,74.5,,,,
264,함양군,2012-02-29,-0.8,12.2,,0.5,81.4,,,,
264,함양군,2012-03-01,-1.5,15.4,,0.4,66.5,,,,
264,함양군,2012-03-02,3.4,7.1,3.5,0.1,93.9,,,,
264,함양군,2012-03-03,2.6,10.5,,1.3,78.8,,,,
264,함양군,2012-03-04,0.3,6.5,9.5,0.8,88.5,,,,
264,함양군,2012-03-05,3.1,5.9,31.5,0.7,96.4,,,,
264,함양군,2012-03-06,2.4,7.3,2.0,3.2,78.8,,,,
264,함양군,2012-03-07,1.2,13.2,,1.9,63.5,,,,
264,함양군,2012-03-08,-1.5,12.4,,1.2,58.3,,,,
264,함양군,2012-03-09,-2.5,12.7,,0.7,57.4,,,,
264,함양군,2012-03-10,1.5,11.4,,2.2,53.8,,,,
264,함양군,2012-03-11,-3.6,3.2,0.0,4.8,49.3,,,,
264,함양군,2012-03-12,-5.0,6.2,,3.6,41.6,,,,
264,함양군,2012-03-13,-6.2,9.2,,1.5,54.8,,,,
264,함양군,2012-03-14,-6.7,12.6,,2.1,61.1,,,,
264,함양군,2012-03-15,-0.2,15.5,,2.3,47.9,,,,
264,함양군,2012-03-16,3.5,8.4,5.0,1.6,84.4,,,,
264,함양군,2012-03-17,6.6,16.3,0.5,1.9,85.3,,,,
264,함양군,2012-03-18,3.0,15.2,0.0,2.7,74.8,,,,
264,함양군,2012-03-19,-2.6,12.0,,1.8,60.8,,,,
264,함양군,2012-03-20,-3.2,12.0,,2.6,46.0,,,,
264,함양군,2012-03-21,-3.1,15.6,,2.0,40.5,,,,
264,함양군,2012-03-22,0.6,6.5,11.5,0.4,78.5,,,,
264,함양군,2012-03-23,3.7,7.7,15.5,1.4,92.6,,,,
264,함양군,2012-03-24,2.0,8.8,0.5,6.0,59.5,,,,
264,함양군,2012-03-25,0.9,8.5,,4.5,45.4,,,,
264,함양군,2012-03-26,-0.1,11.6,,3.2,50.3,,,,
264,함양군,2012-03-27,-3.6,17.0,,2.7,51.5,,,,
264,함양군,2012-03-28,3.1,19.9,,2.1,53.9,,,,
264,함양군,2012-03-29,-0.9,20.2,0.0,1.2,67.4,,,,
264,함양군,2012-03-30,8.1,15.2,26.5,1.6,87.6,,,,
264,함양군,2012-03-31,2.0,12.5,,5.0,47.3,,,,
264,함양군,2012-04-01,-1.1,13.9,,2.0,42.3,,,,
264,함양군,2012-04-02,-2.3,18.0,0.0,1.4,71.0,,,,
264,함양군,2012-04-03,3.0,13.6,17.0,5.8,72.5,,,,
264,함양군,2012-04-04,-0.8,16.4,,5.4,50.9,,,,
264,함양군,2012-04-05,1.5,15.0,,4.3,41.0,,,,
264,함양군,2012-04-06,-0.2,12.7,,4.7,36.4,,,,
264,함양군,2012-04-07,1.4,15.7,,3.6,39.1,,,,
264,함양군,2012-04-08,5.1,21.7,,3.7,40.9,,,,
264,함양군,2012-04-09,9.5,23.3,,2.1,66.4,,,,
264,함양군,2012-04-10,9.3,16.9,0.5,1.4,84.8,,,,
264,함양군,2012-04-11,8.4,17.3,2.0,2.5,82.1,,,,
264,함양군,2012-04-12,1.6,18.7,,3.0,49.5,,,,
264,함양군,2012-04-13,6.9,14.5,1.5,0.5,77.8,,,,
264,함양군,2012-04-14,5.4,23.2,,1.1,63.0,,,,
264,함양군,2012-04-15,7.0,25.9,,1.7,49.8,,,,
264,함양군,2012-04-16,5.3,24.6,,2.0,51.8,,,,
264,함양군,2012-04-17,3.1,21.7,,1.0,64.8,,,,
264,함양군,2012-04-18,5.8,22.1,,1.0,62.1,,,,
264,함양군,2012-04-19,7.3,18.7,3.5,0.7,71.3,,,,
264,함양군,2012-04-20,10.7,15.6,2.5,1.1,88.1,,,,
264,함양군,2012-04-21,10.1,13.8,59.5,1.6,94.6,,,,
264,함양군,2012-04-22,10.4,14.8,0.5,2.9,81.0,,,,
264,함양군,2012-04-23,8.2,24.6,,2.0,71.4,,,,
264,함양군,2012-04-24,7.0,28.7,,1.0,66.5,,,,
264,함양군,2012-04-25,12.0,18.7,21.5,2.7,81.6,,,,
264,함양군,2012-04-26,6.1,18.3,,4.8,52.4,,,,
264,함양군,2012-04-27,1.4,24.2,,1.0,57.5,,,,
264,함양군,2012-04-28,2.7,27.5,,1.0,64.4,,,,
264,함양군,2012-04-29,6.7,19.5,,0.2,82.8,,,,
264,함양군,2012-04-30,12.6,19.4,,1.7,77.6,,,,
264,함양군,2012-05-01,15.1,19.8,4.0,0.7,88.0,,,,
264,함양군,2012-05-02,15.1,23.2,0.5,0.7,85.1,,,,
264,함양군,2012-05-03,12.9,26.7,,1.4,76.6,,,,
264,함양군,2012-05-04,9.6,29.3,,1.5,59.3,,,,
264,함양군,2012-05-05,17.1,27.7,0.0,4.3,41.0,,,,
264,함양군,2012-05-06,11.6,26.2,,2.7,38.5,,,,
264,함양군,2012-05-07,9.4,28.3,,1.2,55.1,,,,
264,함양군,2012-05-08,10.0,30.1,,1.6,66.1,,,,
264,함양군,2012-05-09,14.0,29.8,,1.0,62.8,,,,
264,함양군,2012-05-10,11.6,22.9,,1.3,76.5,,,,
264,함양군,2012-05-11,12.7,19.2,,1.3,74.3,,,,
264,함양군,2012-05-12,11.0,23.1,,1.1,68.5,,,,
264,함양군,2012-05-13,10.2,20.0,0.0,0.2,81.6,,,,
264,함양군,2012-05-14,13.4,17.1,14.5,0.5,95.3,,,,
264,함양군,2012-05-15,11.6,23.9,0.1,1.6,71.6,,,,
264,함양군,2012-05-16,9.6,25.0,,1.9,59.0,,,,
264,함양군,2012-05-17,9.4,23.0,,3.1,59.9,,,,
264,함양군,2012-05-18,6.7,27.3,,0.8,65.5,,,,
264,함양군,2012-05-19,8.8,24.4,,0.3,74.4,,,,
264,함양군,2012-05-20,9.9,28.2,,0.8,66.3,,,,
264,함양군,2012-05-21,9.3,26.6,,0.9,68.3,,,,
264,함양군,2012-05-22,8.9,29.2,,0.5,65.4,,,,
264,함양군,2012-05-23,13.3,30.4,,1.1,57.4,,,,
264,함양군,2012-05-24,13.3,27.4,0.2,0.6,72.9,,,,
264,함양군,2012-05-25,14.7,27.4,,1.1,67.3,,,,
264,함양군,2012-05-26,9.9,29.1,,0.8,52.1,,,,
264,함양군,2012-05-27,8.9,29.2,,1.4,55.0,,,,
264,함양군,2012-05-28,11.4,28.4,0.0,1.0,77.0,,,,
264,함양군,2012-05-29,14.1,31.3,,0.9,64.3,,,,
264,함양군,2012-05-30,15.7,19.9,6.0,0.4,90.6,,,,
264,함양군,2012-05-31,14.9,26.6,0.1,0.6,79.1,,,,
264,함양군,2012-06-01,14.3,27.8,,0.5,75.4,,,,
264,함양군,2012-06-02,15.8,28.1,1.0,0.9,79.3,,,,
264,함양군,2012-06-03,14.8,29.2,0.1,0.7,73.3,,,,
264,함양군,2012-06-04,14.1,26.8,0.0,0.4,79.1,,,,
264,함양군,2012-06-05,15.7,30.3,,0.9,69.3,,,,
264,함양군,2012-06-06,18.9,28.5,,2.1,67.5,,,,
264,함양군,2012-06-07,16.3,29.7,,0.9,73.4,,,,
264,함양군,2012-06-08,18.4,21.3,4.5,0.5,89.1,,,,
264,함양군,2012-06-09,17.5,27.9,,0.7,78.9,,,,
264,함양군,2012-06-10,17.0,29.4,,1.0,71.6,,,,
264,함양군,2012-06-11,15.7,27.6,,0.6,77.0,,,,
264,함양군,2012-06-12,16.2,28.7,0.2,0.9,79.5,,,,
264,함양군,2012-06-13,18.8,28.2,0.0,1.4,72.8,,,,
264,함양군,2012-06-14,18.6,25.2,,1.9,72.8,,,,
264,함양군,2012-06-15,16.5,20.5,6.5,0.7,91.1,,,,
264,함양군,2012-06-16,17.1,28.5,1.0,0.5,81.1,,,,
264,함양군,2012-06-17,15.5,30.1,,0.7,72.8,,,,
264,함양군,2012-06-18,17.1,26.0,5.5,0.6,87.3,,,,
264,함양군,2012-06-19,17.7,28.1,9.0,0.8,80.6,,,,
264,함양군,2012-06-20,17.0,28.2,0.0,1.1,84.4,,,,
264,함양군,2012-06-21,19.2,30.1,,0.8,76.0,,,,
264,함양군,2012-06-22,19.5,31.5,,0.9,73.6,,,,
264,함양군,2012-06-23,17.5,30.1,,1.0,78.3,,,,
264,함양군,2012-06-24,18.0,26.2,,1.3,73.9,,,,
264,함양군,2012-06-25,14.0,25.5,,1.3,71.0,,,,
264,함양군,2012-06-26,16.7,22.8,0.0,1.3,73.8,,,,
264,함양군,2012-06-27,17.4,21.0,0.0,0.7,83.8,,,,
264,함양군,2012-06-28,17.0,29.5,,0.7,73.5,,,,
264,함양군,2012-06-29,17.5,29.9,1.5,1.1,79.1,,,,
264,함양군,2012-06-30,20.5,27.2,46.5,0.8,93.1,,,,
264,함양군,2012-07-01,19.3,27.7,,2.6,76.3,,,,
264,함양군,2012-07-02,16.7,30.7,,0.8,75.6,,,,
264,함양군,2012-07-03,20.2,31.2,,1.7,74.4,,,,
264,함양군,2012-07-04,20.3,30.3,,1.6,77.1,,,,
264,함양군,2012-07-05,22.0,24.4,25.0,0.4,95.8,,,,
264,함양군,2012-07-06,21.8,27.8,15.5,1.5,90.3,,,,
264,함양군,2012-07-07,19.9,28.9,2.0,0.7,86.0,,,,
264,함양군,2012-07-08,19.6,32.0,,0.6,83.3,,,,
264,함양군,2012-07-09,20.8,32.6,,0.5,81.6,,,,
264,함양군,2012-07-10,21.4,28.1,0.4,1.8,83.3,,,,
264,함양군,2012-07-11,21.8,27.9,53.0,0.9,93.4,,,,
264,함양군,2012-07-12,20.2,29.4,,0.7,85.5,,,,
264,함양군,2012-07-13,20.6,29.7,49.0,0.7,92.1,,,,
264,함양군,2012-07-14,22.0,26.6,34.0,0.9,94.5,,,,
264,함양군,2012-07-15,21.4,28.9,14.0,0.8,93.0,,,,
264,함양군,2012-07-16,19.7,28.9,0.5,0.6,86.8,,,,
264,함양군,2012-07-17,21.3,24.6,10.5,0.5,95.8,,,,
264,함양군,2012-07-18,22.7,27.7,18.0,1.4,94.6,,,,
264,함양군,2012-07-19,23.4,30.8,41.0,1.9,87.3,,,,
264,함양군,2012-07-20,23.1,31.9,0.1,0.9,84.3,,,,
264,함양군,2012-07-21,21.8,32.3,,0.5,84.9,,,,
264,함양군,2012-07-22,23.4,29.6,0.0,0.8,87.4,,,,
264,함양군,2012-07-23,22.6,32.7,0.0,0.5,85.8,,,,
264,함양군,2012-07-24,22.6,34.7,,0.5,80.4,,,,
264,함양군,2012-07-25,22.6,34.6,,0.6,82.3,,,,
264,함양군,2012-07-26,22.3,34.7,,0.7,78.0,,,,
264,함양군,2012-07-27,21.8,33.8,,0.3,80.4,,,,
264,함양군,2012-07-28,22.4,34.5,,1.3,78.6,,,,
264,함양군,2012-07-29,21.7,34.8,,1.1,76.6,,,,
264,함양군,2012-07-30,22.4,34.9,,1.0,77.3,,,,
264,함양군,2012-07-31,23.0,35.2,0.0,0.9,79.9,,,,
264,함양군,2012-08-01,23.7,35.2,,1.1,73.3,,,,
264,함양군,2012-08-02,23.8,32.6,0.0,1.2,80.0,,,,
264,함양군,2012-08-03,23.2,34.1,,1.2,77.3,,,,
264,함양군,2012-08-04,22.6,34.3,,0.8,79.6,,,,
264,함양군,2012-08-05,21.0,35.0,,0.6,77.3,,,,
